Ticker,MeanReturn,Volatility,Trend,MaxDrawdown,LogAvgVolume
BKYI,-0.0009261455971488825,0.05974560973514795,-0.0028518110201852815,-0.8377358521970406,10.370791404976053
BL,0.0012508058538597312,0.028412522523486132,0.0005804753162752833,-0.37624802040331823,13.085499340851522
BLBD,0.000572677644675247,0.02127546084088398,-0.00037766299886610237,-0.3754385693561423,11.514792567766975
BLD,0.0008683557603804197,0.021677605246263783,0.0005980903936014381,-0.5138490035797038,12.649838579840003
BLDP,0.001680768619085157,0.038029817841516,0.0011311570876841792,-0.5032967262143679,13.914579619490738
BLDR,0.0005924338396875597,0.024834452114357752,9.301331609698721e-05,-0.555796819920703,13.962147599006476
BLIN,-0.0063855877935587715,0.07091545352880448,-0.01054277371382912,-0.9898484845956167,12.645437734073553
BLK,8.720242991875623e-05,0.014936889964014245,-0.0003861169029894758,-0.39019994090517957,13.334359549378487
BLKB,-0.00011255239861416441,0.021102290459950972,-0.0005171157627133508,-0.5059713967650212,12.607299513934944
BLMN,0.00022427605300126275,0.019787689720107145,-0.0003057104265524581,-0.3846773911961399,14.159708769701894
BLNK,0.0032116773893485122,0.11434105909341746,-0.0014114865018644604,-0.9082125559748915,13.669904291323958
BLPH,-0.0015917324334741836,0.0613917607341685,-0.003902586345017441,-0.8866438301581784,10.471108870291628
BLRX,-0.0029233719598421646,0.04398370796300694,-0.004282044861404659,-0.909425286040909,12.277314571153493
BLUE,-0.0009303348362423526,0.03236924184078156,-0.0015897976264347506,-0.6889079637390154,13.541114265484376
BMI,0.0007676472848198998,0.017016984665987195,0.000518610692116274,-0.18427518657806405,11.90985327960042
BMO,-2.9380979585268424e-05,0.008829329084022296,-0.00014218093823417264,-0.2449173955455076,13.125320444309208
BMRA,0.00017949614053667737,0.038324492939214146,-0.00095700405580787,-0.679245285565168,10.352262405065582
BMRN,5.5642398392123246e-05,0.02017762651700965,-0.0003891459758345685,-0.39407941144547287,14.031039991337652
